id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-184604,2025-01-08,000001,Vente,1,12,,RUE DE CLOCHEVILLE,1160,37000,37261,Tours,37,,,37261000DW0038,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.686887,47.392262
2025-184604,2025-01-08,000001,Vente,1,12,,RUE DE CLOCHEVILLE,1160,37000,37261,Tours,37,,,37261000DW0038,,,14,,,,,,,,,,1,2,Appartement,47,2,,,,,,0.686887,47.392262
2025-184604,2025-01-08,000001,Vente,1,12,,RUE DE CLOCHEVILLE,1160,37000,37261,Tours,37,,,37261000DW0038,,,14,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,57,0,,,,,,0.686887,47.392262
2025-184604,2025-01-08,000001,Vente,1,12,,RUE DE CLOCHEVILLE,1160,37000,37261,Tours,37,,,37261000DW0038,,,14,,,,,,,,,,1,2,Appartement,30,2,,,,,,0.686887,47.392262
2025-184604,2025-01-08,000001,Vente,1,12,,RUE DE CLOCHEVILLE,1160,37000,37261,Tours,37,,,37261000DW0038,,,14,,,,,,,,,,1,2,Appartement,35,1,,,,,,0.686887,47.392262
2025-184604,2025-01-08,000001,Vente,1,12,,RUE DE CLOCHEVILLE,1160,37000,37261,Tours,37,,,37261000DW0038,,,7,,,,,,,,,,1,2,Appartement,81,3,,,,,,0.686887,47.392262
2025-184604,2025-01-08,000001,Vente,1,12,,RUE DE CLOCHEVILLE,1160,37000,37261,Tours,37,,,37261000DW0038,,,14,,,,,,,,,,1,2,Appartement,53,3,,,,,,0.686887,47.392262
2025-184604,2025-01-08,000001,Vente,1,12,,RUE DE CLOCHEVILLE,1160,37000,37261,Tours,37,,,37261000DW0038,,,7,,,,,,,,,,1,2,Appartement,77,3,,,,,,0.686887,47.392262
2025-184605,2025-01-15,000001,Vente,93000,19,,RUE LITTRE,3120,37000,37261,Tours,37,,,37261000EI0611,,,2,,9,26.67,,,,,,,2,3,Dépendance,,0,,,,,,0.682519,47.395132
2025-184605,2025-01-15,000001,Vente,93000,19,,RUE LITTRE,3120,37000,37261,Tours,37,,,37261000EI0611,,,2,,9,26.67,,,,,,,2,2,Appartement,31,2,,,,,,0.682519,47.395132
2025-184606,2025-01-16,000001,Vente,100000,90,,RUE DE JEMMAPES,2743,37100,37261,Tours,37,,,37261000BP0289,,,55,34.51,,,,,,,,,1,2,Appartement,34,1,,,,,,0.684094,47.418111
2025-184617,2025-01-20,000001,Vente,56000,160,,RUE DU PLAT D ETAIN,4000,37000,37261,Tours,37,,,37261000ER0666,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.668647,47.382898
2025-184627,2025-01-16,000001,Vente,125700,169,,RUE DES BORDIERS,0675,37100,37261,Tours,37,,,37261000BO0635,,,128,37.93,,,,,,,,,1,2,Appartement,37,2,,,,,,0.674778,47.418691
2025-184627,2025-01-16,000001,Vente,125700,169,,RUE DES BORDIERS,0675,37100,37261,Tours,37,,,37261000BO0635,,,132,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.674778,47.418691
2025-184634,2025-01-22,000001,Vente,251000,18,,AV DU GENERAL NIESSEL,2165,37200,37261,Tours,37,,,37261000CZ0539,,,324,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.698415,47.36801
2025-184634,2025-01-22,000001,Vente,251000,10,,AV DU GENERAL NIESSEL,2165,37200,37261,Tours,37,,,37261000CZ0539,,,214,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.698415,47.36801
2025-184634,2025-01-22,000001,Vente,251000,16,,AV DU GENERAL NIESSEL,2165,37200,37261,Tours,37,,,37261000CZ0539,,,15,86.55,,,,,,,,,1,2,Appartement,88,3,,,,,,0.698415,47.36801
2025-184637,2025-01-08,000001,Vente,25000,89,,RUE JEAN JACQUES NOIRMANT,2670,37000,37261,Tours,37,,,37261000CM0750,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.701381,47.387819
2025-184651,2025-01-17,000001,Vente,111500,6,,ALL DU MANOIR,3284,37000,37261,Tours,37,,,37261000DW0703,,,331,,370,28.05,,,,,,,2,3,Dépendance,,0,,,,,,0.694261,47.392225
2025-184651,2025-01-17,000001,Vente,111500,6,,ALL DU MANOIR,3284,37000,37261,Tours,37,,,37261000DW0703,,,331,,370,28.05,,,,,,,2,3,Dépendance,,0,,,,,,0.694261,47.392225
2025-184651,2025-01-17,000001,Vente,111500,6,,ALL DU MANOIR,3284,37000,37261,Tours,37,,,37261000DW0703,,,331,,370,28.05,,,,,,,2,2,Appartement,28,1,,,,,,0.694261,47.392225
2025-184651,2025-01-17,000001,Vente,111500,33,,RUE JULES SIMON,2900,37000,37261,Tours,37,,,37261000DW0703,,,320,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.694261,47.392225
2025-184653,2025-01-17,000001,Vente,207000,41,,RUE DE BUFFON,0770,37000,37261,Tours,37,,,37261000DW0399,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.691486,47.391042
2025-184653,2025-01-17,000001,Vente,207000,41,,RUE DE BUFFON,0770,37000,37261,Tours,37,,,37261000DW0399,,,6,49.5,,,,,,,,,1,2,Appartement,93,3,,,,,,0.691486,47.391042
2025-184654,2025-01-16,000001,Vente,74555.34,12,,RUE PAUL NIZAN,3815,37200,37261,Tours,37,,,37261000HL0385,,,78,22.86,,,,,,,,,1,4,Local industriel. commercial ou assimilé,22,0,,,,,,0.679209,47.367512
2025-184654,2025-01-16,000001,Vente,74555.34,12,,RUE PAUL NIZAN,3815,37200,37261,Tours,37,,,37261000HL0385,,,178,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,0.679209,47.367512
2025-184663,2025-01-14,000001,Vente,200000,4,,ALL MICHIN,3452,37100,37261,Tours,37,,,37261000AS0209,,,126,93.77,95,,,,,,,,2,2,Appartement,99,4,,,,,,0.690865,47.409468
2025-184663,2025-01-14,000001,Vente,200000,9000,,ALL MATRAIS,3374,37100,37261,Tours,37,,,37261000AS0209,,,258,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.690865,47.409468
2025-184663,2025-01-14,000001,Vente,200000,9000,,ALL MATRAIS,3374,37100,37261,Tours,37,,,37261000AS0209,,,215,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.690865,47.409468
2025-184663,2025-01-14,000001,Vente,200000,4,,ALL MICHIN,3452,37100,37261,Tours,37,,,37261000AS0209,,,126,93.77,95,,,,,,,,2,3,Dépendance,,0,,,,,,0.690865,47.409468
2025-184663,2025-01-14,000001,Vente,200000,4,,ALL MICHIN,3452,37100,37261,Tours,37,,,37261000AS0209,,,126,93.77,95,,,,,,,,2,3,Dépendance,,0,,,,,,0.690865,47.409468
2025-184666,2025-01-17,000001,Vente,134920,156,,RUE DE LA FUYE,2020,37000,37261,Tours,37,,,37261000CS0108,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.70375,47.385485
2025-184666,2025-01-17,000001,Vente,134920,156,,RUE DE LA FUYE,2020,37000,37261,Tours,37,,,37261000CS0108,,,11,,4,41.56,,,,,,,2,2,Appartement,44,3,,,,,,0.70375,47.385485
2025-184669,2025-01-16,000001,Vente,594000,24,,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000CO0170,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.690484,47.387543
2025-184669,2025-01-16,000001,Vente,594000,24,,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000CO0170,,,19,,9,,,,,,,,2,3,Dépendance,,0,,,,,,0.690484,47.387543
2025-184669,2025-01-16,000001,Vente,594000,24,,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000CO0170,,,19,,9,,,,,,,,2,2,Appartement,130,5,,,,,,0.690484,47.387543
2025-184675,2025-01-17,000001,Vente,81573.97,12,,RUE PAUL NIZAN,3815,37200,37261,Tours,37,,,37261000HL0385,,,90,22.73,,,,,,,,,1,4,Local industriel. commercial ou assimilé,22,0,,,,,,0.679209,47.367512
2025-184675,2025-01-17,000001,Vente,81573.97,12,,RUE PAUL NIZAN,3815,37200,37261,Tours,37,,,37261000HL0385,,,134,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,0.679209,47.367512
2025-184676,2025-01-21,000001,Vente,164600,2,,RUE DU HAINAUT,2425,37100,37261,Tours,37,,,37261000BM0282,,,6,77.77,,,,,,,,,1,2,Appartement,78,4,,,,,,0.681518,47.426237
2025-184680,2025-01-06,000001,Vente,115000,6,,RUE DU HAINAUT,2425,37100,37261,Tours,37,,,37261000BM0282,,,23,,,,,,,,,,1,2,Appartement,78,4,,,,,,0.681518,47.426237
2025-184684,2025-01-23,000001,Vente,75000,45,,RUE VERTE,4920,37000,37261,Tours,37,,,37261000EO1044,,,7,16.82,,,,,,,,,1,2,Appartement,17,1,,,,,,0.672338,47.387225
2025-184685,2025-01-24,000001,Vente,150000,9,,IMP RENAN,4285,37000,37261,Tours,37,,,37261000CL1175,,,,,,,,,,,,,0,1,Maison,65,3,S,sols,,,110,0.703885,47.392482
2025-184685,2025-01-24,000001,Vente,150000,9,,IMP RENAN,4285,37000,37261,Tours,37,,,37261000CL1175,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,110,0.703885,47.392482
2025-184685,2025-01-24,000001,Vente,150000,9,,IMP RENAN,4285,37000,37261,Tours,37,,,37261000CL1175,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,110,0.703885,47.392482
2025-184685,2025-01-24,000001,Vente,150000,9,,IMP RENAN,4285,37000,37261,Tours,37,,,37261000CL1175,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,110,0.703885,47.392482
2025-184689,2025-01-15,000001,Vente,171050,13,,RUE JEAN GUILLON,2664,37100,37261,Tours,37,,,37261000AY0559,,,51,67,,,,,,,,,1,2,Appartement,67,3,,,,,,0.694761,47.419213
2025-184689,2025-01-15,000001,Vente,171050,60,,RUE DANIEL MAYER,1317,37100,37261,Tours,37,,,37261000AY0559,,,115,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.694761,47.419213
2025-184693,2025-01-24,000001,Vente,224000,138,,RUE DE LA FUYE,2020,37000,37261,Tours,37,,,37261000CL0545,,,13,,6,,9,71.24,,,,,3,2,Appartement,70,3,,,,,,0.703591,47.386541
2025-184693,2025-01-24,000001,Vente,224000,138,,RUE DE LA FUYE,2020,37000,37261,Tours,37,,,37261000CL0545,,,13,,6,,9,71.24,,,,,3,3,Dépendance,,0,,,,,,0.703591,47.386541
2025-184693,2025-01-24,000001,Vente,224000,138,,RUE DE LA FUYE,2020,37000,37261,Tours,37,,,37261000CL0545,,,13,,6,,9,71.24,,,,,3,3,Dépendance,,0,,,,,,0.703591,47.386541
2025-184695,2025-01-23,000001,Vente,135000,15,B,PL VELPEAU,4890,37000,37261,Tours,37,,,37261000CM1031,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,51,0,S,sols,,,60,0.702143,47.386853
2025-184699,2025-01-16,000001,Vente,18000,2,,ALL DERAIN,1375,37100,37261,Tours,37,,,37261000BX0240,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.679808,47.416128
2025-184701,2025-01-09,000001,Vente,70000,33,,RUE DANTON,1318,37000,37261,Tours,37,,,37261000CR0184,,,1,,2,50.02,9,,,,,,3,4,Local industriel. commercial ou assimilé,53,0,,,,,,0.694013,47.382382
2025-184705,2025-01-27,000001,Vente,480000,348,,RUE D ENTRAIGUES,1680,37000,37261,Tours,37,,,37261000ER0120,,,,,,,,,,,,,0,1,Maison,122,5,S,sols,,,139,0.669134,47.38469
2025-184705,2025-01-27,000001,Vente,480000,348,,RUE D ENTRAIGUES,1680,37000,37261,Tours,37,,,37261000ER0120,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,139,0.669134,47.38469
2025-184713,2025-01-24,000001,Vente,295750,26,,RUE SAINT JUST,4480,37000,37261,Tours,37,,,37261000CR0088,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,138,0.694815,47.380659
2025-184713,2025-01-24,000001,Vente,295750,26,,RUE SAINT JUST,4480,37000,37261,Tours,37,,,37261000CR0088,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,138,0.694815,47.380659
2025-184713,2025-01-24,000001,Vente,295750,26,,RUE SAINT JUST,4480,37000,37261,Tours,37,,,37261000CR0088,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,138,0.694815,47.380659
2025-184713,2025-01-24,000001,Vente,295750,26,,RUE SAINT JUST,4480,37000,37261,Tours,37,,,37261000CR0088,,,,,,,,,,,,,0,1,Maison,94,6,S,sols,,,138,0.694815,47.380659
2025-184721,2025-01-16,000001,Vente,120000,26,,RUE D ENTRAIGUES,1680,37000,37261,Tours,37,,,37261000DT1531,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.688275,47.387599
2025-184721,2025-01-16,000001,Vente,120000,28,,RUE D ENTRAIGUES,1680,37000,37261,Tours,37,,,37261000DT1531,,,226,,,,,,,,,,1,2,Appartement,32,1,,,,,,0.688275,47.387599
2025-184724,2025-01-15,000001,Vente,20000,18,,RUE DE BORDEAUX,0670,37000,37261,Tours,37,,,37261000CO0234,,,45,21.74,52,,,,,,,,2,4,Local industriel. commercial ou assimilé,20,0,,,,,,0.691012,47.390032
2025-184735,2025-01-06,000001,Vente,15000,1,,RUE FRAGONARD,1897,37000,37261,Tours,37,,,37261000DP0737,,,101,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.693147,47.373286
2025-184742,2025-01-24,000001,Vente,269000,31,,RUE DU PAVILLON,3816,37100,37261,Tours,37,,,37261000BV0186,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,530,0.692672,47.414598
2025-184745,2025-01-29,000001,Vente,85000,83,B,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000DS0445,,,146,50.81,166,,,,,,,,2,3,Dépendance,,0,,,,,,0.691691,47.381859
2025-184745,2025-01-29,000001,Vente,85000,83,B,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000DS0445,,,146,50.81,166,,,,,,,,2,2,Appartement,52,2,,,,,,0.691691,47.381859
2025-184747,2025-01-27,000001,Vente,139000,144,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AY0727,,,56,41.03,,,,,,,,,1,2,Appartement,41,2,,,,,,0.697149,47.418543
2025-184758,2025-01-28,000001,Vente,220000,29,,RUE DE L ABBAYE DE GASTINES,0010,37100,37261,Tours,37,,,37261000BK0065,,,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,214,0.68301,47.432758
2025-184762,2025-01-13,000001,Vente,223280,128,,RUE DU GENERAL CHANZY,2120,37000,37261,Tours,37,,,37261000EO0509,,,,,,,,,,,,,0,1,Maison,68,3,S,sols,,,102,0.674101,47.387727
2025-184762,2025-01-13,000001,Vente,223280,128,,RUE DU GENERAL CHANZY,2120,37000,37261,Tours,37,,,37261000EO0509,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,102,0.674101,47.387727
2025-184762,2025-01-13,000001,Vente,223280,128,,RUE DU GENERAL CHANZY,2120,37000,37261,Tours,37,,,37261000EO0509,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,102,0.674101,47.387727
2025-184781,2025-01-10,000001,Vente,99500,8,,RUE DU MURIER,3590,37000,37261,Tours,37,,,37261000EI0275,,,6,27.46,,,,,,,,,1,1,Maison,30,2,,,,,,0.680647,47.394929
2025-184789,2025-01-27,000001,Vente,160000,35,,RUE COLBERT,1180,37000,37261,Tours,37,,,37261000DY0068,,,10,,16,,3,,4,,9,60.21,5,3,Dépendance,,0,,,,,,0.688417,47.395521
2025-184789,2025-01-27,000001,Vente,160000,35,,RUE COLBERT,1180,37000,37261,Tours,37,,,37261000DY0068,,,10,,16,,3,,4,,9,60.21,5,2,Appartement,73,3,,,,,,0.688417,47.395521
2025-184793,2025-01-30,000001,Vente,118000,69,,RUE DANIEL MAYER,1317,37100,37261,Tours,37,,,37261000AY0535,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.694121,47.418447
2025-184793,2025-01-30,000001,Vente,118000,8,,RUE JEAN GUILLON,2664,37100,37261,Tours,37,,,37261000AY0535,,,118,43,,,,,,,,,1,2,Appartement,43,2,,,,,,0.694121,47.418447
2025-184796,2025-01-15,000001,Vente,150000,131,,RUE DANIEL MAYER,1317,37100,37261,Tours,37,,,37261000BP0287,,,64,40.69,,,,,,,,,1,2,Appartement,40,2,,,,,,0.684427,47.418158
2025-184796,2025-01-15,000001,Vente,150000,71,,RUE FRANCOIS HARDOUIN,1919,37100,37261,Tours,37,,,37261000BP0287,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.684427,47.418158
2025-184797,2025-01-16,000001,Vente,190000,9,,ALL DES PEINTRES,3819,37100,37261,Tours,37,,,37261000BX0156,,,50,5,,,,,,,,,1,3,Dépendance,,0,,,,,,0.679499,47.413996
2025-184797,2025-01-16,000001,Vente,190000,9,,ALL DES PEINTRES,3819,37100,37261,Tours,37,,,37261000BX0156,,,16,,4,66.2,64,,,,,,3,3,Dépendance,,0,,,,,,0.679499,47.413996
2025-184797,2025-01-16,000001,Vente,190000,9,,ALL DES PEINTRES,3819,37100,37261,Tours,37,,,37261000BX0156,,,16,,4,66.2,64,,,,,,3,2,Appartement,66,3,,,,,,0.679499,47.413996
2025-184801,2025-01-20,000001,Vente,378000,15,,RUE DU CHAMP JOLI,0875,37000,37261,Tours,37,,,37261000CT0164,,,,,,,,,,,,,0,1,Maison,155,7,S,sols,,,295,0.707137,47.379835
2025-184802,2025-01-28,000001,Vente,600000,43,,BD LOUIS XI,3223,37000,37261,Tours,37,,,37261000EW0052,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,560,0,S,sols,,,1504,0.663813,47.376068
2025-184802,2025-01-28,000001,Vente,600000,,,RUE ETTORE BUGATTI,1762,37200,37261,Tours,37,,,37261000EW0054,,,,,,,,,,,,,0,,,,,S,sols,,,830,0.664376,47.37626
2025-184807,2025-01-27,000001,Vente,175000,17,,RUE DU HAINAUT,2425,37100,37261,Tours,37,,,37261000BM0100,,,97,79.1,,,,,,,,,1,2,Appartement,78,4,,,,,,0.682451,47.427088
2025-184822,2025-01-27,000001,Vente,100000,160,,RUE VICTOR HUGO,4950,37000,37261,Tours,37,,,37261000ES1042,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.678819,47.387449
2025-184822,2025-01-27,000001,Vente,100000,160,,RUE VICTOR HUGO,4950,37000,37261,Tours,37,,,37261000ES1042,,,23,,,,,,,,,,1,2,Appartement,34,1,,,,,,0.678819,47.387449
2025-184824,2025-01-29,000001,Vente,125000,4,,JARDIN ANDREA GABRIELI,0217,37000,37261,Tours,37,,,37261000CZ0373,,,206,,214,97.86,,,,,,,2,3,Dépendance,,0,,,,,,0.708557,47.374683
2025-184824,2025-01-29,000001,Vente,125000,4,,JARDIN ANDREA GABRIELI,0217,37000,37261,Tours,37,,,37261000CZ0373,,,206,,214,97.86,,,,,,,2,2,Appartement,97,5,,,,,,0.708557,47.374683
2025-184827,2025-01-30,000001,Vente,165000,15,,RUE D ANVERS,0249,37100,37261,Tours,37,,,37261000BM0100,,,53,78.46,,,,,,,,,1,2,Appartement,78,4,,,,,,0.682451,47.427088
2025-184836,2025-01-16,000001,Vente,160100,5,,ALL HUGUES COSNIER,2555,37200,37261,Tours,37,,,37261000DE0169,,,130,81.87,649,,,,,,,,2,2,Appartement,83,5,,,,,,0.709063,47.362592
2025-184836,2025-01-16,000001,Vente,160100,5,,ALL HUGUES COSNIER,2555,37200,37261,Tours,37,,,37261000DE0169,,,130,81.87,649,,,,,,,,2,3,Dépendance,,0,,,,,,0.709063,47.362592
2025-184838,2025-01-24,000001,Vente,275000,5,,ALL DE MONTLOUIS,3542,37000,37261,Tours,37,,,37261000CN0143,,,87,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.695166,47.385966
2025-184838,2025-01-24,000001,Vente,275000,78,,RUE BLAISE PASCAL,0590,37000,37261,Tours,37,,,37261000CN0143,,,51,92.23,,,,,,,,,1,2,Appartement,93,4,,,,,,0.695166,47.385966
2025-184846,2025-01-06,000001,Vente,192700,1,,RUE HELENA FOURNIER,2469,37100,37261,Tours,37,,,37261000AX0435,,,17,67.13,,,,,,,,,1,2,Appartement,65,3,,,,,,0.706829,47.419762
2025-184846,2025-01-06,000001,Vente,192700,1,,RUE HELENA FOURNIER,2469,37100,37261,Tours,37,,,37261000AX0435,,,509,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.706829,47.419762
2025-184847,2025-01-29,000001,Vente,205000,27,,RUE FRANCOIS HARDOUIN,1919,37100,37261,Tours,37,,,37261000BT0340,,,17,98.33,,,,,,,,,1,1,Maison,81,5,,,,,,0.688144,47.417854
2025-184856,2025-01-29,000001,Vente,250000,1,,RUE VICTOR HUGO,4950,37000,37261,Tours,37,,,37261000DT0034,,,12,12.38,13,52.91,3,35.05,,,,,3,4,Local industriel. commercial ou assimilé,112,0,,,,,,0.688349,47.389166
2025-184863,2025-01-20,000001,Vente,114000,4,,PL VICTOR JACQUEMONT,4955,37200,37261,Tours,37,,,37261000CZ0471,,,107,75.82,97,,,,,,,,2,3,Dépendance,,0,,,,,,0.707522,47.36905
2025-184863,2025-01-20,000001,Vente,114000,4,,PL VICTOR JACQUEMONT,4955,37200,37261,Tours,37,,,37261000CZ0471,,,107,75.82,97,,,,,,,,2,2,Appartement,81,3,,,,,,0.707522,47.36905
2025-184863,2025-01-20,000001,Vente,114000,9001,,AV STENDHAL,4670,37200,37261,Tours,37,,,37261000CZ0471,,,1358,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.707522,47.36905
2025-184866,2025-01-30,000001,Vente,240000,14,,RUE DE BEAUJARDIN,0457,37000,37261,Tours,37,,,37261000CW0235,,,,,,,,,,,,,0,1,Maison,97,4,S,sols,,,137,0.702852,47.377448
2025-184872,2025-01-31,000001,Vente,68000,190,,BD JEAN ROYER,2721,37000,37261,Tours,37,,,37261000ER0390,,,3257,26.1,,,,,,,,,1,2,Appartement,26,1,,,,,,,
2025-184875,2025-02-03,000001,Vente,505000,13,,RUE GEORGET,2240,37000,37261,Tours,37,,,37261000ES1090,,,,,,,,,,,,,0,1,Maison,167,6,S,sols,,,127,0.679526,47.387987
2025-184875,2025-02-03,000001,Vente,505000,155,,RUE VICTOR HUGO,4950,37000,37261,Tours,37,,,37261000ES1101,,,12,,,,,,,,,,1,,,,,S,sols,,,15,0.679374,47.387954
2025-184875,2025-02-03,000001,Vente,505000,155,,RUE VICTOR HUGO,4950,37000,37261,Tours,37,,,37261000ES1101,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.679374,47.387954
2025-184876,2025-01-28,000001,Vente,450000,13,,RUE JULES GREVY,2870,37000,37261,Tours,37,,,37261000CL0766,,,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,151,0.703107,47.390102
2025-184878,2025-01-24,000001,Vente,217000,41,,RUE VERTE,4920,37000,37261,Tours,37,,,37261000EO0520,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.672586,47.387265
2025-184878,2025-01-24,000001,Vente,217000,41,,RUE VERTE,4920,37000,37261,Tours,37,,,37261000EO0520,,,6,,,,,,,,,,1,2,Appartement,84,4,,,,,,0.672586,47.387265
2025-184878,2025-01-24,000001,Vente,217000,41,,RUE VERTE,4920,37000,37261,Tours,37,,,37261000EO0520,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.672586,47.387265
2025-184879,2025-01-30,000001,Vente,59800,18,,RUE DES VIOLETTES,4995,37100,37261,Tours,37,,,37261000AP0375,,,278,,,,,,,,,,1,2,Appartement,15,2,,,,,,0.70138,47.406388
2025-184879,2025-01-30,000001,Vente,59800,18,,RUE DES VIOLETTES,4995,37100,37261,Tours,37,,,37261000AP0375,,,277,,,,,,,,,,1,2,Appartement,15,2,,,,,,0.70138,47.406388
2025-184885,2025-01-31,000001,Vente,870871,,,RUE DU COLOMBIER,1183,37100,37261,Tours,37,,,37261000AX0536,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2,0.70616,47.422303
2025-184885,2025-01-31,000001,Vente,870871,,,RUE DU COLOMBIER,1183,37100,37261,Tours,37,,,37261000AX0537,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,14,0.706147,47.422284
2025-184885,2025-01-31,000001,Vente,870871,,,RUE DU COLOMBIER,1183,37100,37261,Tours,37,,,37261000AX0538,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,16,0.706692,47.421938
2025-184885,2025-01-31,000001,Vente,870871,,,RUE DU COLOMBIER,1183,37100,37261,Tours,37,,,37261000AX0539,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,242,0.706866,47.421668
2025-184885,2025-01-31,000001,Vente,870871,,,RUE DU COLOMBIER,1183,37100,37261,Tours,37,,,37261000AX0541,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,874,0.707015,47.421653
2025-184885,2025-01-31,000001,Vente,870871,,,RUE DU COLOMBIER,1183,37100,37261,Tours,37,,,37261000AX0542,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,39,0.706971,47.421427
2025-184885,2025-01-31,000001,Vente,870871,,,RUE DU COLOMBIER,1183,37100,37261,Tours,37,,,37261000AX0543,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,620,0.707552,47.420996
2025-184885,2025-01-31,000001,Vente,870871,,,RUE DU COLOMBIER,1183,37100,37261,Tours,37,,,37261000AX0544,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,382,0.707371,47.421097
2025-184887,2025-01-28,000001,Vente,45000,6,B,AV DE L ALOUETTE,0160,37200,37261,Tours,37,,,37261000DK0055,,,418,12.76,,,,,,,,,1,2,Appartement,13,1,,,,,,0.696526,47.362524
2025-184890,2025-01-30,000001,Vente,45000,6,,RUE CHARLES DE FOUCAULD,0940,37200,37261,Tours,37,,,37261000DE0222,,,224,26.67,,,,,,,,,1,2,Appartement,27,1,,,,,,0.709777,47.361814
2025-184896,2025-01-17,000001,Vente,400000,15,,RUE DANTON,1318,37000,37261,Tours,37,,,37261000CR0218,,,,,,,,,,,,,0,1,Maison,122,5,S,sols,,,122,0.693087,47.382212
2025-184896,2025-01-17,000001,Vente,400000,15,,RUE DANTON,1318,37000,37261,Tours,37,,,37261000CR0218,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,122,0.693087,47.382212
2025-184896,2025-01-17,000001,Vente,400000,15,,RUE DANTON,1318,37000,37261,Tours,37,,,37261000CR0218,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,122,0.693087,47.382212
2025-184898,2025-02-03,000001,Vente,130000,71,,RUE DE METZ,3423,37000,37261,Tours,37,,,37261000DS0122,,,52,,69,54.5,,,,,,,2,2,Appartement,58,3,,,,,,0.686099,47.382094
2025-184898,2025-02-03,000001,Vente,130000,71,,RUE DE METZ,3423,37000,37261,Tours,37,,,37261000DS0122,,,52,,69,54.5,,,,,,,2,3,Dépendance,,0,,,,,,0.686099,47.382094
